mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
64,1265.004490280945,0.4550375864319946,14.964936243697844,1197194.8994958275,180.0,87.63314702605079,0.4868508168113933,731.8164433389521,117.78251854615387,217.25985620639693,198.14567218944214,0.85,0.9291624162331379,0.7835383353367398,0.65,7.90160331546897,0.777049293157427,2.9110587560782504,3.375224878993197,0,1,0
65,1260.7950423633524,0.45352339653358,12.337002015757129,986960.1612605703,155.0,72.42,0.46722580645161293,734.116377649086,116.11165510230373,213.46863656456492,197.09837304739779,0.85,0.8,0.65,0.65,6.88176387398767,0.5639582771169327,2.020179381199411,2.8711004834531164,0,1,0
66,1206.4102185495165,0.43396051026961024,12.097558924587098,967804.7139669678,155.0,72.42,0.46722580645161293,703.2967296762796,110.65358045813949,206.48927241287194,185.97063600222546,0.85,0.8,0.65,0.65,6.783017721882798,0.5485432188352413,1.9774316918118362,2.788566292057222,0,1,0
67,1137.5967062499224,0.409207448291339,17.030217161939902,1362417.372955192,224.0,104.61,0.46700892857142856,664.4702335165463,103.50390689495126,197.3842175620431,172.23834827638177,0.85,0.8,0.65,0.65,9.566979350843411,0.7769862266370309,2.7951482558384857,3.8911033286209724,0,1,0
68,1048.1793779822146,0.37704294172022107,26.38793188646632,2111034.550917306,359.0,167.61,0.46688022284122566,614.0895047882719,94.2582787665247,185.63211182181934,154.1994826055986,0.85,0.8,0.6500000000000001,0.65,14.936086835268101,1.1817376818298122,4.371981121640284,5.898126247728119,0,1,0
69,910.165640071413,0.32739771225590397,26.75976732861411,2140781.386289129,449.0,226.94054413081957,0.5054355103136293,536.1538610007876,80.42418817850327,166.88231938418727,126.70527150793485,0.85,0.9332146523662181,0.6688231938418727,0.9000000000000001,17.952563134041736,1.5890976511974122,5.2741095795446595,1.9439969638303038,0,1,0
70,970.0283345524193,0.34893105559439547,36.21222912998146,2896978.3303985167,515.0,285.1180316969393,0.5536272460134744,572.145457653453,84.04517705633822,177.9734080341478,135.86429180848023,1.0,0.8833817525012168,0.6849015570567037,0.8987277357045023,25.756570961047874,1.7834471787367834,6.389480469725545,2.282730520471257,0,1,0
71,1119.421056318696,0.4026694447189554,55.96944730579424,4477555.78446354,470.0,275.32516378469427,0.5857982208184984,632.7763919620613,106.88338018227618,209.1516521811451,170.60963199321336,1.0,1.0,1.0,0.8735826474373914,30.693907799828025,4.692369449507244,9.675306788469753,10.90786326798922,0,1,0
72,1175.3675145813354,0.4227940699932861,35.315384045352666,2825230.723628213,449.0,214.2333826164677,0.4771344824420216,686.7318739567354,106.9124174186895,206.46097382180216,175.26224938410843,0.85,0.8730096843373836,0.7123869765729796,0.65,19.338919322291325,1.7266885487913983,6.402605044206813,7.8471711300631295,0,1,0
73,1173.8013421627688,0.42223069861970103,60.97863037190241,4878290.429752192,493.0,286.6607989451118,0.5814620668257846,689.4664245362251,106.88252709622051,203.96044111784929,173.49194941247396,1.0,1.0,0.9517505172760851,0.8716707773396849,35.51368104098778,4.724171029133497,9.271111484673353,11.469666817107782,0,1,0
