anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
14,3,419.1419488182701,665.8157748712663,117.65950762757885,179.5753949065902,28.510187764683277
14,4,419.1419488182701,665.8157748712663,56.67645769222109,100.90205073945214,27.282670646877904
14,5,419.1419488182701,665.8157748712663,78.44540668107952,111.80616656114157,23.40270670762727
14,6,419.1419488182701,665.8157748712663,62.629313163208124,86.43337303520217,18.401437751234944
14,7,419.1419488182701,665.8157748712663,123.74477456816001,132.49104617527237,17.15374784389034
14,8,419.1419488182701,665.8157748712663,88.21126703114687,208.84260116227256,12.873092041709283
14,9,419.1419488182701,665.8157748712663,119.97386949317766,270.86831172082,11.945507120396723
14,10,419.1419488182701,665.8157748712663,107.57565259761695,293.8424420694212,13.514425771834492
14,11,419.1419488182701,665.8157748712663,59.07959458959243,367.4173248124288,14.854911556401634
15,0,392.80754304787837,768.5017887524907,87.62916853286994,217.5111867905779,19.74915666739891
15,1,392.80754304787837,768.5017887524907,59.71545160982545,253.68623652287707,23.16139569385276
15,2,392.80754304787837,768.5017887524907,35.522451121444305,325.2718063521363,25.6171431859815
15,3,392.80754304787837,768.5017887524907,90.3915029308099,166.25412718390734,27.60211001786031
15,4,392.80754304787837,768.5017887524907,58.39305219368385,113.9629985252841,26.687261575832483
15,5,392.80754304787837,768.5017887524907,85.92065443040846,47.66285763644311,23.371976547157665
15,6,392.80754304787837,768.5017887524907,83.0507429315483,126.13574778671477,20.015581461344055
15,7,392.80754304787837,768.5017887524907,134.85681126073237,88.80887494034037,15.706047986441172
15,8,392.80754304787837,768.5017887524907,78.02744694447159,190.06197829836142,13.759234847779174
15,9,392.80754304787837,768.5017887524907,71.74582706892392,253.7021810359883,13.914412965877405
15,10,392.80754304787837,768.5017887524907,85.22461340123488,328.60879932718115,13.167333896907202
15,11,392.80754304787837,768.5017887524907,56.52545210162112,277.0785442747678,17.22100424583506
16,0,425.72984836151437,773.1443827370621,93.30989526319381,304.67900267037413,18.841827630167344
16,1,425.72984836151437,773.1443827370621,104.62818201860648,318.0907385313211,23.60576713348645
16,2,425.72984836151437,773.1443827370621,73.07041673740989,239.08944429662927,26.564020014182162
16,3,425.72984836151437,773.1443827370621,52.375466535949926,201.86945892288247,27.81604160196103
16,4,425.72984836151437,773.1443827370621,65.66140145534703,101.40341029404401,26.902089276205004
16,5,425.72984836151437,773.1443827370621,112.73887958675577,63.3439509417351,23.460864186257012
16,6,425.72984836151437,773.1443827370621,66.97275259196606,78.29674613771232,20.52560436352878
16,7,425.72984836151437,773.1443827370621,87.31351231524889,104.66710338124618,16.710432901800385
